246;Olymp;;42;126;112;82;12;;;;Kurzarm;modern fit;;;;;;;;20130407
247;Olymp;;43;132;122;85;12;;;;Kurzarm;modern fit;;;;;;;;20130407
248;Olymp;;44;132;122;85;12;;;;Kurzarm;modern fit;;;;;;;;20130407
249;Olymp;;45;138;130;85;12;;;;Kurzarm;modern fit;;;;;;;;20130407
250;Olymp;;46;138;130;85;12;;;;Kurzarm;modern fit;;;;;;;;20130407
251;Olymp;;47;144;136;90;12;;;;Kurzarm;modern fit;;;;;;;;20130407
252;Olymp;;48;144;136;90;12;;;;Kurzarm;modern fit;;;;;;;;20130407
253;Olymp;;37;114;102;82;64;;;;Langarm;modern fit;;;;;;;;20130407
254;Olymp;;38;114;102;82;64;;;;Langarm;modern fit;;;;;;;;20130407
255;Olymp;;39;120;106;82;64;;;;Langarm;modern fit;;;;;;;;20130407
256;Olymp;;40;120;106;82;64;;;;Langarm;modern fit;;;;;;;;20130407
257;Olymp;;41;126;112;82;64;;;;Langarm;modern fit;;;;;;;;20130407
258;Olymp;;42;126;112;82;64;;;;Langarm;modern fit;;;;;;;;20130407
259;Olymp;;43;132;122;85;64;;;;Langarm;modern fit;;;;;;;;20130407
260;Olymp;;44;132;122;85;64;;;;Langarm;modern fit;;;;;;;;20130407
261;Olymp;;45;138;130;85;64;;;;Langarm;modern fit;;;;;;;;20130407
262;Olymp;;46;138;130;85;64;;;;Langarm;modern fit;;;;;;;;20130407
263;Olymp;;47;144;136;90;64;;;;Langarm;modern fit;;;;;;;;20130407
264;Olymp;;48;144;136;90;64;;;;Langarm;modern fit;;;;;;;;20130407
265;Olymp;;37;114;102;82;58;;;;Langarm;modern fit;;;;;;;;20130407
266;Olymp;;38;114;102;82;58;;;;Langarm;modern fit;;;;;;;;20130407
267;Olymp;;39;120;106;82;58;;;;Langarm;modern fit;;;;;;;;20130407
268;Olymp;;40;120;106;82;58;;;;Langarm;modern fit;;;;;;;;20130407
269;Olymp;;41;126;112;82;58;;;;Langarm;modern fit;;;;;;;;20130407
